투자사명,투자단계
에스비아이인베스트먼트,6
에스브이인베스트먼트,6
에스브이인베스트먼트,6
에버그린투자파트너스,6
에버그린투자파트너스,5
퀄컴벤처스,6
퀄컴벤처스,3
퀄컴벤처스,2
퀄컴벤처스,1
스파크랩,1
스파크랩,1
라구나인베스트먼트,1
라구나인베스트먼트,1
스파크랩,6
스파크랩,1
마그나인베스트먼트,6
마그나인베스트먼트,5
마그나인베스트먼트,3
한국투자파트너스,6
한국투자파트너스,6
신한캐피탈,6
신한캐피탈,3
보광인베스트먼트,3
보광인베스트먼트,6
솔리더스인베스트먼트,6
솔리더스인베스트먼트,5
비하이인베스트먼트,5
비하이인베스트먼트,6
우리은행,6
우리은행,6
에버그린투자파트너스,6
에버그린투자파트너스,3
아이비케이투자증권,6
아이비케이투자증권,6
스파크랩,3
스파크랩,1
퓨처플레이,1
퓨처플레이,2
퓨처플레이,3
한국과학기술지주,3
한국과학기술지주,1
만도,3
만도,3
만도,2
엘비인베스트먼트,2
엘비인베스트먼트,3
에스제이투자파트너스,2
에스제이투자파트너스,1
에스제이투자파트너스,3
에스비파트너스,2
에스비파트너스,3
스파크랩,1
신한캐피탈,2
미래에셋벤처투자,1
하나은행,2
신한투자증권,2
이노폴리스파트너스,2
스파크랩,2
스파크랩,1
스파크랩,1
미래에셋벤처투자,1
미래에셋벤처투자,2
국민대학교기술지주,2
국민대학교기술지주,2
스파크랩,1
스파크랩,5
본엔젤스벤처파트너스,5
본엔젤스벤처파트너스,1
본엔젤스벤처파트너스,3
엔비에이치캐피탈,5
엔비에이치캐피탈,3
옐로우독,5
옐로우독,3
에스제이투자파트너스,5
에스제이투자파트너스,3
에스제이투자파트너스,5
에스비파트너스,5
에스비파트너스,5
스파크랩,1
스파크랩,1
스파크랩,1
비에이파트너스,1
비에이파트너스,1
스파크랩,1
스파크랩,3
스파크랩,2
세마인베스트먼트,2
스파크랩,3
스파크랩,3
하나벤처스,3
하나벤처스,3
원앤파트너스유한책임회사,3
원앤파트너스유한책임회사,3
원앤파트너스유한책임회사,2
스파크랩,1
스파크랩,1
스파크랩,1
스파크랩,1
스파크랩,1
스파크랩,1
스파크랩,1
스파크랩,1
엔슬파트너스,1
엔슬파트너스,1
엔슬파트너스,1
엔슬파트너스,1
엔슬파트너스,1
엔슬파트너스,1
엔슬파트너스,1
엔슬파트너스,1
씨제이인베스트먼트,3
씨제이인베스트먼트,3
매쉬업엔젤스,1
매쉬업엔젤스,3
신한캐피탈,3
신한캐피탈,3
에스브이인베스트먼트,3
에스브이인베스트먼트,3
코리아오메가투자금융,3
코리아오메가투자금융,3
씨제이인베스트먼트,2
씨제이인베스트먼트,2
매쉬업엔젤스,1
매쉬업엔젤스,2
중소벤처기업진흥공단,2
기술보증기금,2
에스비아이인베스트먼트,2
에스비아이인베스트먼트,2
씨제이인베스트먼트,3
매쉬업엔젤스,1
한국투자파트너스,3
한국투자파트너스,2
스틱벤처스,3
씨제이인베스트먼트,3
씨제이인베스트먼트,3
슈미트,1
슈미트,2
슈미트,3
슈미트,3
스톤브릿지벤처스,3
스톤브릿지벤처스,3
하나벤처스,2
하나벤처스,3
하나벤처스,3
메디톡스벤처투자,3
메디톡스벤처투자,3
에이티넘인베스트먼트,3
에이티넘인베스트먼트,3
디에스씨인베스트먼트,3
디에스씨인베스트먼트,2
디에스씨인베스트먼트,3
녹십자,3
녹십자,3
원익투자파트너스,3
원익투자파트너스,3
티에스인베스트먼트,3
티에스인베스트먼트,3
대웅제약,3
대웅제약,2
씨제이인베스트먼트,3
씨제이인베스트먼트,3
기술보증기금,3
기술보증기금,3
벤처스퀘어,1
벤처스퀘어,3
코리아오메가투자금융,3
코리아오메가투자금융,3
씨제이인베스트먼트,5
씨제이인베스트먼트,5
한국투자파트너스,5
한국투자파트너스,5
키움인베스트먼트,5
키움인베스트먼트,5
하나벤처스,5
하나벤처스,1
아주아이비투자,1
아주아이비투자,5
미래에셋캐피탈,5
미래에셋캐피탈,5
엘비인베스트먼트,5
엘비인베스트먼트,5
에스제이투자파트너스,1
에스제이투자파트너스,5
스틱벤처스,1
스틱벤처스,5
씨제이인베스트먼트,5
씨제이인베스트먼트,5
아이엠엠인베스트먼트,5
아이엠엠인베스트먼트,5
케이비인베스트먼트,5
케이비인베스트먼트,5
에스엘인베스트먼트,5
에스엘인베스트먼트,5
케이비증권,5
케이비증권,5
아주아이비투자,5
아주아이비투자,5
한국산업은행,5
한국산업은행,5
퀀텀벤처스코리아,5
퀀텀벤처스코리아,5
비엔에이치인베스트먼트,5
비엔에이치인베스트먼트,5
씨제이인베스트먼트,3
씨제이인베스트먼트,3
아이엠엠인베스트먼트,3
아이엠엠인베스트먼트,3
케이비인베스트먼트,3
케이비인베스트먼트,1
케이비인베스트먼트,3
파트너스인베스트먼트,3
파트너스인베스트먼트,3
에이티넘인베스트먼트,1
에이티넘인베스트먼트,3
에이티넘인베스트먼트,3
씨제이인베스트먼트,5
씨제이인베스트먼트,5
제이비인베스트먼트,5
제이비인베스트먼트,5
미래에셋벤처투자,3
미래에셋벤처투자,5
비에이파트너스,5
비에이파트너스,5
동훈인베스트먼트,5
동훈인베스트먼트,5
유경피에스지자산운용,5
유경피에스지자산운용,5
씨제이인베스트먼트,3
씨제이인베스트먼트,3
스프링캠프,1
스프링캠프,3
삼성벤처투자,3
삼성벤처투자,3
하나벤처스,3
하나벤처스,3
씨제이인베스트먼트,3
씨제이인베스트먼트,3
씨제이인베스트먼트,2
퓨처플레이,1
퓨처플레이,3
퓨처플레이,2
베이스인베스트먼트,3
베이스인베스트먼트,2
신한캐피탈,1
신한캐피탈,3
씨제이인베스트먼트,5
퓨처플레이,1
미래에셋벤처투자,3
디에스자산운용,5
한국산업은행,5
컴퍼니케이파트너스,5
카카오인베스트먼트,3
씨제이인베스트먼트,3
씨제이인베스트먼트,2
퓨처플레이,1
퓨처플레이,2
퓨처플레이,3
스마일게이트인베스트먼트,3
스마일게이트인베스트먼트,3
기술보증기금,3
기술보증기금,3
본엔젤스벤처파트너스,2
본엔젤스벤처파트너스,3
케이비인베스트먼트,3
케이비인베스트먼트,3
신한캐피탈,2
신한캐피탈,3
케이티인베스트먼트,3
케이티인베스트먼트,3
프리미어파트너스,3
프리미어파트너스,3
씨제이인베스트먼트,3
씨제이인베스트먼트,5
미래에셋벤처투자,3
미래에셋벤처투자,5
미래에셋벤처투자,3
한국산업은행,5
한국산업은행,5
우리벤처파트너스,3
우리벤처파트너스,5
에스비아이인베스트먼트,5
에스비아이인베스트먼트,5
에스브이인베스트먼트,5
에스브이인베스트먼트,5
씨제이인베스트먼트,6
씨제이인베스트먼트,6
은행권청년창업재단,6
은행권청년창업재단,3
디에스자산운용,6
디에스자산운용,6
디에스자산운용,5
디에스씨인베스트먼트,5
디에스씨인베스트먼트,5
디에스씨인베스트먼트,6
우리은행,6
우리은행,5
빅베이슨캐피탈,3
빅베이슨캐피탈,6
빅베이슨캐피탈,5
빅베이슨캐피탈,5
빅베이슨캐피탈,6
캡스톤파트너스,3
캡스톤파트너스,6
캡스톤파트너스,6
캡스톤파트너스,5
캡스톤파트너스,5
미래에셋증권,6
미래에셋증권,6
씨제이인베스트먼트,3
삼성벤처투자,3
삼성벤처투자,6
스톤브릿지벤처스,6
파트너스인베스트먼트,3
파트너스인베스트먼트,1
보광인베스트먼트,3
보광인베스트먼트,6
소프트뱅크벤처스,6
소프트뱅크벤처스,3
우리벤처파트너스,6
옐로우독,6
포메이션8,3
포메이션8,6
포메이션8,3
씨제이인베스트먼트,2
씨제이인베스트먼트,2
티인베스트먼트,2
티인베스트먼트,2
나우아이비캐피탈,2
나우아이비캐피탈,2
비엔케이투자증권,2
비엔케이투자증권,2
씨제이인베스트먼트,3
씨제이인베스트먼트,3
본엔젤스벤처파트너스,3
본엔젤스벤처파트너스,3
본엔젤스벤처파트너스,2
디에스씨인베스트먼트,3
디에스씨인베스트먼트,3
빅베이슨캐피탈,3
빅베이슨캐피탈,2
빅베이슨캐피탈,3
씨제이인베스트먼트,5
씨제이인베스트먼트,6
베이스인베스트먼트,6
베이스인베스트먼트,3
스톤브릿지벤처스,6
스톤브릿지벤처스,3
엘앤에스벤처캐피털,6
엘앤에스벤처캐피털,6
레오파트너스인베스트먼트,6
레오파트너스인베스트먼트,3
한국산업은행,6
한국산업은행,6
코오롱인베스트먼트,5
코오롱인베스트먼트,6
우리은행,6
우리은행,5
우리은행,6
에스브이인베스트먼트,5
에스브이인베스트먼트,6
에스브이인베스트먼트,6
키움증권,6
키움증권,6
키움증권,5
스틱벤처스,5
스틱벤처스,6
유안타인베스트먼트,6
유안타인베스트먼트,6
유안타인베스트먼트,5
마이다스동아인베스트먼트,5
마이다스동아인베스트먼트,6
씨제이인베스트먼트,6
씨엔티테크,1
미래에셋벤처투자,6
아주아이비투자,6
케이티인베스트먼트,6
엘비인베스트먼트,6
빅베이슨캐피탈,5
빅베이슨캐피탈,3
빅베이슨캐피탈,2
에스제이투자파트너스,3
에스제이투자파트너스,5
시그나이트파트너스,6
프리미어파트너스,6
캡스톤파트너스,5
티에스인베스트먼트,6
씨제이인베스트먼트,3
씨제이인베스트먼트,3
중소벤처기업진흥공단,3
중소벤처기업진흥공단,3
본엔젤스벤처파트너스,3
본엔젤스벤처파트너스,1
아이비케이캐피탈,3
아이비케이캐피탈,3
에스비아이인베스트먼트,3
에스비아이인베스트먼트,3
스틱벤처스,3
스틱벤처스,3
큐더스벤처스,3
큐더스벤처스,2
씨제이인베스트먼트,3
씨제이인베스트먼트,3
컴퍼니케이파트너스,3
컴퍼니케이파트너스,3
씨제이이엔엠,3
씨제이인베스트먼트,3
씨제이인베스트먼트,3
케이비인베스트먼트,3
케이비인베스트먼트,3
우리은행,2
우리은행,3
케이투인베스트먼트파트너스,3
케이투인베스트먼트파트너스,3
씨제이인베스트먼트,5
씨제이인베스트먼트,5
케이비인베스트먼트,5
케이비인베스트먼트,5
케이비증권,5
케이비증권,5
캡스톤파트너스,5
캡스톤파트너스,5
씨제이인베스트먼트,5
씨제이인베스트먼트,5
케이티인베스트먼트,5
케이티인베스트먼트,5
씨제이인베스트먼트,3
씨제이인베스트먼트,3
스트롱벤처스,1
스트롱벤처스,2
스트롱벤처스,2
매쉬업엔젤스,1
매쉬업엔젤스,2
스트롱벤처스,1
스트롱벤처스,2
스트롱벤처스,3
스트롱벤처스,3
프라이머,1
프라이머,3
스프링캠프,1
스프링캠프,3
스프링캠프,3
프라이머사제파트너스,1
프라이머사제파트너스,3
스톤브릿지벤처스,3
스톤브릿지벤처스,3
스트롱벤처스,3
스트롱벤처스,3
스트롱벤처스,1
스트롱벤처스,2
프라이머,1
프라이머,1
프라이머,3
프라이머,2
은행권청년창업재단,3
은행권청년창업재단,1
지에스홈쇼핑,3
지에스홈쇼핑,2
나우아이비캐피탈,3
나우아이비캐피탈,3
스트롱벤처스,3
스트롱벤처스,3
케이비인베스트먼트,3
케이비인베스트먼트,3
스트롱벤처스,2
스트롱벤처스,2
스프링캠프,1
스프링캠프,2
스프링캠프,2
스트롱벤처스,2
스트롱벤처스,2
마그나인베스트먼트,2
마그나인베스트먼트,2
라이트하우스컴바인인베스트,2
라이트하우스컴바인인베스트,2
대교인베스트먼트,2
대교인베스트먼트,2
네오플라이,1
네오플라이,2
스트롱벤처스,1
스트롱벤처스,1
더벤처스,1
더벤처스,1
스트롱벤처스,1
스트롱벤처스,1
디지털헬스케어파트너스,1
디지털헬스케어파트너스,1
블록크래프터스,1
블록크래프터스,1
스트롱벤처스,2
스트롱벤처스,2
스마일게이트인베스트먼트,2
스마일게이트인베스트먼트,2
매쉬업엔젤스,1
매쉬업엔젤스,2
스트롱벤처스,1
스트롱벤처스,2
스트롱벤처스,2
매쉬업엔젤스,1
매쉬업엔젤스,2
기술보증기금,2
기술보증기금,2
하나은행,2
하나은행,2
스트롱벤처스,2
서울대학교기술지주,1
인라이트벤처스,1
은행권청년창업재단,2
스트롱벤처스,1
스트롱벤처스,2
스트롱벤처스,2
프라이머,1
프라이머,2
은행권청년창업재단,2
은행권청년창업재단,2
하나은행,2
하나은행,2
스트롱벤처스,1
스트롱벤처스,1
스트롱벤처스,1
스트롱벤처스,3
스트롱벤처스,3
프라이머사제파트너스,1
프라이머사제파트너스,3
디에스씨인베스트먼트,3
디에스씨인베스트먼트,3
텍톤벤처스,1
텍톤벤처스,3
텍톤벤처스,3
스트롱벤처스,1
스트롱벤처스,1
스트롱벤처스,2
프라이머,1
프라이머,2
스트롱벤처스,3
스트롱벤처스,3
프라이머,1
프라이머,3
스트롱벤처스,2
스트롱벤처스,2
매쉬업엔젤스,2
피앤아이인베스트먼트,2
피앤아이인베스트먼트,2
스트롱벤처스,2
스트롱벤처스,2
스트롱벤처스,1
스트롱벤처스,2
프라이머,1
프라이머,2
은행권청년창업재단,1
은행권청년창업재단,2
세마인베스트먼트,2
세마인베스트먼트,2
와이컴비네이터,2
와이컴비네이터,2
스트롱벤처스,5
스트롱벤처스,5
프라이머,1
프라이머,1
프라이머,5
프라이머,5
이에스인베스터,5
이에스인베스터,5
아이비케이기업은행,5
아이비케이기업은행,5
은행권청년창업재단,1
은행권청년창업재단,5
티인베스트먼트,5
티인베스트먼트,5
케이비증권,5
케이비증권,5
유티씨인베스트먼트,5
유티씨인베스트먼트,5
사제파트너스,1
사제파트너스,5
스트롱벤처스,1
스트롱벤처스,3
스트롱벤처스,3
매쉬업엔젤스,1
매쉬업엔젤스,3
스트롱벤처스,2
스트롱벤처스,2
베이스인베스트먼트,1
베이스인베스트먼트,2
베이스인베스트먼트,2
스트롱벤처스,3
스트롱벤처스,3
스트롱벤처스,2
베이스인베스트먼트,3
베이스인베스트먼트,3
베이스인베스트먼트,2
패스트벤처스,3
패스트벤처스,2
소풍벤처스,1
소풍벤처스,1
소풍벤처스,3
에이티넘인베스트먼트,3
에이티넘인베스트먼트,3
스트롱벤처스,1
프라이머,1
스트롱벤처스,1
스트롱벤처스,2
스트롱벤처스,2
프라이머,1
프라이머,2
캡스톤파트너스,2
캡스톤파트너스,2
스트롱벤처스,1
스트롱벤처스,1
스트롱벤처스,1
프라이머,1
프라이머,1
스트롱벤처스,1
스트롱벤처스,1
스트롱벤처스,1
스트롱벤처스,2
스트롱벤처스,2
프라이머,1
프라이머,2
프라이머,2
블록크래프터스,2
블록크래프터스,2
스트롱벤처스,3
스트롱벤처스,5
스트롱벤처스,5
프라이머,1
프라이머,3
프라이머,5
패스트벤처스,3
